
""
"Kontostand vom 05.02.2024:";"10000 EUR"
""
"Buchungsdatum";"Wertstellung";"Status";"Zahlungspflichtige*r";"Zahlungsempfänger*in";"Verwendungszweck";"Umsatztyp";"IBAN";"Betrag (€)";"Gläubiger-ID";"Mandatsreferenz";"Kundenreferenz"
2017-11-11;1973-08-20;Abgelehnt;Ing. Marie-Luise Mühle;Dipl.-Ing. Gretl Wiek;Facilis rerum blanditiis porro vel officia ex.;Lastschrift;DE15398702196860233025;130,4;251600238721190942;008972272222050899;481886102850900780
2009-08-31;2005-08-26;Erfolgreich;Gerd Reichmann;Thaddäus Zobel-Drubin;Quae velit optio quidem nobis deleniti exercitationem quidem.;Überweisung;DE20570002994691434342;-504,01;115228558815204577;465341689451059998;203142179655766649
1993-05-26;1979-05-15;Erfolgreich;Friedrich Scheel;Andree Fritsch;Ducimus modi perspiciatis ratione corporis alias similique vero.;Überweisung;DE30577242335978461239;785,37;273074273795366842;134017940090617567;194202003213623403
2020-06-27;1977-02-20;Abgelehnt;Hasso Löwer;Samira Reichmann MBA.;Veritatis perspiciatis doloribus possimus distinctio labore tempora aliquam.;Überweisung;DE22537246082575461126;-699,9;984468866058077917;203110397138604782;184433774939349292
1991-10-24;2019-11-22;Erfolgreich;Ing. Ekkehard Vollbrecht;Hans-Wilhelm Mude;Placeat ullam cupiditate odio suscipit aperiam.;Überweisung;DE13629778291129328396;-463,05;319547386924427849;144333696923576299;536117648304957098
1971-07-05;1988-01-12;Abgelehnt;Dr. Auguste Segebahn B.Sc.;Julia Pergande;Libero recusandae voluptas exercitationem repellat consequatur dolore hic.;Überweisung;DE27185225663548234152;-80,4;780070801339686990;273309923940978809;408482243364225115
1988-08-06;1974-04-29;Erfolgreich;Christoph Hein;Tony Gude;Alias recusandae nisi dolorem perspiciatis voluptatem.;Überweisung;DE30806385848498385758;-382,73;219284083077878323;080777046799745902;970723990578247556
1997-11-19;2022-08-24;Abgelehnt;Asta Hiller B.Eng.;Univ.Prof. Yvette Weimer B.Sc.;Provident fugit cumque ullam sunt.;Lastschrift;DE64691280649038179532;-197,13;211412659138957122;299325480385950762;120200508261973838
1987-07-29;2006-08-01;Erfolgreich;Ing. Delia Reuter B.A.;Knut Koch II;Veniam sit libero iste recusandae tempore.;Lastschrift;DE49129937868517733281;794,49;865020656644623773;809250652611981979;911877307232685160
1989-04-07;2022-03-04;Erfolgreich;Marianne Börner-Dippel;Filippo Hauffer;Maxime eius ut dolore ex minima veniam.;Lastschrift;DE98520966416419752708;313,6;854160523794933462;999113630648289950;156341032659346623
2019-11-29;2008-05-13;Abgelehnt;Prof. Marcel Sontag;Herr Hans-Jochen Jessel;Fugit odio exercitationem hic tempora.;Überweisung;DE82716741717215981560;-921,93;656080423561634944;647054332470415830;019593682744036980
1994-11-27;1981-10-21;Abgelehnt;Jutta Tröst-Rädel;Inka Keudel-Kobelt;Quidem aut at natus.;Lastschrift;DE75854765909908684518;378,11;783818955177177302;558227082221649720;924465785018921862
1991-01-02;2001-07-06;Erfolgreich;Prof. Adelbert auch Schlauchin B.Eng.;Pauline Mentzel B.Sc.;Officiis beatae esse laudantium excepturi quos.;Überweisung;DE03678678276993456284;-980,48;242629547982047169;769332765674672800;235478214914441206
1997-06-02;2019-09-03;Erfolgreich;Dr. Anne-Katrin Salz MBA.;Frieder Mohaupt;Sed laudantium earum maiores assumenda.;Lastschrift;DE87774624558845584621;476,89;082140539461091158;457028542494583277;874186693704561745
1991-11-01;2007-01-01;Abgelehnt;Frau Birgitt Rörricht MBA.;Ing. Eleni Fliegner B.Eng.;Natus dolore molestias aliquam.;Überweisung;DE35669265496001501014;-709,14;556929575331532127;005438848561047778;939133464108444970
1976-11-27;1978-07-16;Erfolgreich;Hans-Ulrich Fischer;Elisa Krein;Velit officia quaerat necessitatibus.;Lastschrift;DE61924225403291141859;-869,17;989038491927148639;039184777317248554;951368272377259637
2022-08-06;1979-02-19;Erfolgreich;Prof. Etta Hövel;Dragan Drewes;Esse nam ipsa consectetur.;Überweisung;DE36511823072887067762;-827,28;863001928287644030;517784322684373205;433250224649643693
1993-06-20;2021-02-04;Erfolgreich;Dr. Michelle Pruschke B.Eng.;Valentine Seidel-Gröttner;Autem numquam non soluta quia molestiae est.;Überweisung;DE22928103406844656084;781,44;359041922078788420;672421627862994314;506620511520511659
2013-06-12;1985-05-21;Erfolgreich;Benedikt Schinke;Uwe Dippel;Vero a non consequuntur nisi.;Lastschrift;DE77393683385640409138;-501,89;176693722956471785;325573066393889817;713769120396604065
1971-12-17;2022-01-12;Abgelehnt;Elenore Kobelt;Ottomar Schweitzer;Debitis voluptatibus repellat omnis.;Lastschrift;DE03090958833628449088;83,88;990798943299135189;152888100288046839;085294497936302772
1991-12-10;2022-11-21;Erfolgreich;Heinz-Dieter Kitzmann;Mattias Beer-Rust;Repudiandae vero consectetur ipsum cum quibusdam quam.;Lastschrift;DE76027563422745744238;683,7;096819918312348478;454105281607583540;917078160688290835
1971-08-28;1987-08-13;Abgelehnt;Karin Nohlmans-Kusch;Frau Ingeburg Sager;Similique explicabo aliquam perferendis.;Überweisung;DE65401813003587905793;101,36;305136088348618220;176518949482554266;558471433413361861
2013-11-02;2013-05-30;Abgelehnt;Siegmar Klemm-Süßebier;Tino Wesack;Itaque debitis necessitatibus distinctio omnis.;Überweisung;DE71720417316349294844;500,26;885832071649780309;883310886666960391;068143448873616058
1990-01-13;2020-12-24;Abgelehnt;Siegrun Pechel;Arzu Bloch;Similique saepe ex odio aliquid numquam expedita.;Lastschrift;DE55090341107631586249;855,24;814874013604106268;978619532420657183;744579924024857301
1978-10-03;1981-04-15;Abgelehnt;Anne-Marie Fischer;Marianna Naser B.A.;Neque nemo expedita tempora expedita.;Lastschrift;DE24584359357264194352;-450,75;534951781406323332;432908774632520659;321408247553166392
1982-09-22;1980-03-18;Abgelehnt;Ing. Hilmar Fechner;Liliane Nerger-Etzler;Incidunt quaerat quae recusandae.;Lastschrift;DE27164019113086377063;881,92;980881856754468759;884397342531322003;193654900909418113
1972-02-06;1975-12-01;Erfolgreich;Horst-Günter Ehlert;Ursula Jacobi Jäckel;Animi repellat eligendi magni.;Überweisung;DE60404955896052750326;-715,7;524302088980557571;070233401974536979;853866581767136140
1993-09-07;1983-07-28;Abgelehnt;Horst-Dieter Schuster-Putz;Helena Hermighausen;Sed aperiam totam dolore.;Überweisung;DE35803735635149408442;-475,95;624804399204871402;246551667865842050;306704064330119051
2012-09-17;1973-10-01;Abgelehnt;Guenter Buchholz B.A.;Hugo Flantz;Illo omnis dolore eum voluptates.;Lastschrift;DE80606042269843513723;-130,01;652182687535702308;561969998005775578;969173805164372032
1980-05-25;1987-01-29;Abgelehnt;Centa Wiek MBA.;Gundolf Ullmann;Ullam ad pariatur nesciunt dolor.;Lastschrift;DE52084763812809478594;155,17;797924515617109755;020608478756309496;474194779685279181
2013-04-23;1976-07-02;Abgelehnt;Pawel Stiebitz;Lorenz Ernst B.Sc.;Doloribus maxime distinctio labore natus quidem atque officiis.;Lastschrift;DE71716686910884351887;942,06;426395005032569589;522207630064681735;142288687718225208
2016-09-07;2022-12-23;Erfolgreich;Francis Ladeck;Dipl.-Ing. Guenther Trupp;Accusantium voluptas odio ratione accusamus quidem.;Lastschrift;DE16836639995463351514;-707,06;220026990868948007;406759457657576013;795837027646910079
2000-12-13;2010-05-14;Abgelehnt;Hellmuth Barth;Karl-Hans Bohnbach;Vel architecto tempore.;Überweisung;DE19910692505054887574;218,94;957803941055306298;780674552120106405;997418697267648419
1995-07-08;1974-11-23;Erfolgreich;Franziska Mude;Dr. Konstantinos Häring;Culpa pariatur corporis hic nostrum reprehenderit.;Überweisung;DE09925574336617611730;40,07;444983311846720289;208855306132141660;643961087621882759
1974-10-16;1995-04-08;Abgelehnt;Susana Mende;Klaus-Günter Henschel-auch Schlauchin;Architecto veniam sed libero mollitia dolorem repudiandae.;Überweisung;DE88875959060377178007;-115,94;336349643842388292;415653838093166847;750697736584454731
1996-02-05;2000-08-24;Abgelehnt;Mehmet Ullrich B.Eng.;Marko Kruschwitz;Animi mollitia possimus vitae atque ullam commodi.;Überweisung;DE59117905829634724969;-627,78;845320603840447684;579860922467099773;688114215466547516
1973-11-09;1991-06-17;Erfolgreich;Guido Jäntsch;Susanna Berger;Perspiciatis pariatur molestias deserunt.;Überweisung;DE43786288216495574057;-412,46;656435014388029688;969163651074499365;097083082220804638
2014-05-12;1972-03-16;Erfolgreich;Heinz-Otto Rogge B.A.;Ria Süßebier;Aspernatur deleniti iusto delectus soluta quaerat.;Überweisung;DE40868838608766766425;-396,92;514519796118349876;013084744676851639;824060602600095520
2015-10-20;1993-11-21;Abgelehnt;Götz Mosemann;Otfried Henschel;Fugit ex iure id dicta similique voluptatibus quos.;Lastschrift;DE71911374165132983242;-580,03;244210428307788096;572366474760855759;387120163978466085
1974-03-05;1996-02-06;Erfolgreich;Senol Jacobi Jäckel-Meyer;Concetta Hoffmann;Tempora exercitationem dolorem similique impedit.;Überweisung;DE91830742802398215085;-397,31;440771613900079118;217644324615258923;470701024115843413
1986-10-19;1976-06-11;Erfolgreich;Randolf Etzold-Mende;Juliana Koch II;Quam officia ducimus fuga facilis a eveniet perferendis.;Überweisung;DE70418571314040574070;-731,8;003009787263266992;231120142742584469;928428279508821290
2000-01-17;1991-12-16;Abgelehnt;Britta Textor;Thea Ring;Dolores fugit suscipit corrupti eveniet.;Lastschrift;DE34933268727789480339;696,83;239644700747984737;701207709048601933;792261924674812688
2014-07-26;1999-09-09;Abgelehnt;Henrik Gröttner;Charlotte Schomber;Magni dolorum harum quas.;Lastschrift;DE17210193011655404727;156,0;944371656839592683;232154132713507515;813077156482563403
1976-02-05;2015-12-03;Abgelehnt;Ian Schaaf;Ria Koch II;Nihil est iure possimus facere.;Überweisung;DE17282777043167210357;-777,02;837419859257610988;567906224474764258;415337493553983931
1971-07-24;2016-09-03;Erfolgreich;Axel Scholz;Constanze Pohl;Enim nihil voluptatum voluptatem laudantium ab.;Überweisung;DE23627814199849448516;-234,33;203088096667304748;641473607667042311;627141276461037539
2016-10-21;1989-04-02;Abgelehnt;Marcella Barth;Kathleen Plath;Expedita nihil rem officia asperiores exercitationem quos.;Überweisung;DE10855984943707806519;-743,0;273456056692439307;988732372393856089;297360361334106802
2001-11-09;2005-08-30;Abgelehnt;Prof. Thaddäus Heser B.A.;Robin Reichmann B.Sc.;Voluptatibus asperiores neque aut officiis praesentium quis.;Überweisung;DE42758075479926207573;212,65;727132485086661051;299903884803777609;899234845717573623
1991-06-13;1999-07-27;Erfolgreich;Univ.Prof. Gülsen Staude MBA.;Frau Ingeburg Weitzel MBA.;Totam mollitia dicta commodi.;Überweisung;DE10502444225412822902;260,46;790419444703705796;515719333390990456;051580745681132780
2002-12-02;2012-04-08;Abgelehnt;Hanne Rosenow;Hiltraud Finke-Römer;Quibusdam at tempora recusandae maiores.;Überweisung;DE38911522756386067172;98,49;589831484490562801;520488780099875713;314078740137086390
1992-04-18;1997-02-03;Abgelehnt;Susanna Rädel B.A.;Oswald Benthin;Ratione excepturi perferendis temporibus aperiam.;Lastschrift;DE41877419335503257128;-762,49;278686065337273508;624363882985810121;585310737372648139
2007-07-25;2018-05-03;Abgelehnt;Siegrid Meyer;Prof. Joana Krause B.Sc.;Quia doloribus omnis vel modi expedita libero.;Lastschrift;DE23277452212752487065;-196,33;715706584618452226;822862062015940079;474624071659182337
1991-01-24;1995-04-04;Erfolgreich;Henryk Thanel;Milka Stey;Tempora odio delectus molestiae unde reprehenderit explicabo dolorum.;Lastschrift;DE18484004267822047176;916,43;678078374610065735;866474954868023910;774888161977059384
2008-07-07;2006-08-03;Abgelehnt;Dr. Rudi Henschel B.Sc.;Hans-Gerd Röhricht;Neque minima ut deserunt.;Überweisung;DE84709516441271024268;-194,74;122678422150178104;470239353288138683;187734921594754628
1980-12-28;2023-03-13;Erfolgreich;Anneliese Etzold-Wähner;Hildegard Barkholz;Tempore ut ea placeat quae.;Lastschrift;DE67786124828137963824;-834,17;193202270568829064;957152976705204439;306011257481141558
1991-09-26;2002-12-30;Abgelehnt;Miodrag Girschner;Wilfriede Mies;Architecto amet fugit quaerat.;Überweisung;DE54370212568329946823;-557,17;150171516691124578;954305199634775670;892851812086051484
1975-12-28;1992-08-11;Erfolgreich;Dipl.-Ing. Karl-Friedrich Lorch MBA.;Leonie Börner;Autem hic nobis tenetur.;Lastschrift;DE28771360928664433991;908,1;810368170102239583;177881473766425907;184036612040371942
1991-06-22;1996-12-01;Abgelehnt;Elke Ritter;Virginia Hornig MBA.;Ullam velit porro quam fugit.;Lastschrift;DE78852847283176436710;-29,55;344690546764343883;384418779205319778;845676094220637347
1977-03-03;2002-10-11;Abgelehnt;Björn Krause;Marlen Tintzmann;Ex consequatur perferendis possimus molestiae.;Lastschrift;DE71655916999882317462;779,47;036006000354581956;129528046375793247;298091186326401085
2019-06-05;1990-02-07;Abgelehnt;Nikolaj Reuter;Sigmund Berger;Consequuntur expedita illo ex.;Überweisung;DE91808098580549120117;-197,81;316985547976067026;655155555386084141;072876940219426057
1984-10-13;2011-12-24;Erfolgreich;Annemarie Holzapfel B.Sc.;Sophie Beckmann;Minima deserunt ex.;Überweisung;DE51841645560180542734;-585,34;326646742121820779;392893864470504772;339429599101245455
2006-11-22;1975-08-16;Abgelehnt;Detlev Bloch;Andrea Martin;Assumenda esse quae hic.;Überweisung;DE86496518271675182916;-309,32;934751694902233836;199211385544828790;074471920782833201
2011-06-30;1970-09-28;Abgelehnt;Edda Bolander;Ing. Ekkehard Käster MBA.;Atque deleniti debitis non commodi asperiores.;Lastschrift;DE43341639925069022862;575,2;520335364678809910;415887900995210905;163920905134813261
2019-07-12;1971-09-29;Erfolgreich;Heinz-Otto Holt;Elizabeth Börner;Dolor nisi non beatae sapiente.;Überweisung;DE87409791346823169624;-324,84;129799108663261675;884599627471662131;358318166674745031
2010-09-29;2018-04-04;Abgelehnt;Henning Ruppersberger;Frau Senta auch Schlauchin;Vel architecto magnam ipsum illo atque.;Überweisung;DE89099361980771542913;132,7;537681882680606039;781337922695484649;834285962373945202
1983-03-05;2019-03-03;Abgelehnt;Gundi Geisler;Michael Speer;Vitae sed consequatur repellendus enim sunt.;Lastschrift;DE38767024525031242479;23,13;391405659786305574;459964788778481875;472345816625937544
2013-09-24;1993-09-12;Erfolgreich;Dr. Hanni Stahr B.Eng.;Erica Pärtzelt B.Sc.;At sunt quae iste.;Überweisung;DE51122977745720103932;268,37;393182071972939644;313878934249058461;995474311325927364
2001-06-05;2018-05-30;Abgelehnt;Rüdiger Mende B.A.;Annemarie Hesse MBA.;Fugit dolores facilis in debitis.;Lastschrift;DE84209528870268259516;-41,45;629830510523769407;409167306222820003;408605265006825001
1995-08-16;2017-02-26;Erfolgreich;Univ.Prof. Corinna Mülichen;Sandor Rudolph;Ipsa laborum consectetur labore vero optio.;Überweisung;DE73914971179808994924;960,44;538449791751222741;138229794740284951;095482049608740125
2007-04-15;2022-08-10;Erfolgreich;Dipl.-Ing. Winfried Loos MBA.;Dr. Klaudia Boucsein B.A.;Atque recusandae repellat hic.;Lastschrift;DE84170838325123292854;-446,36;423071286786136185;066959669656920130;677787852865328864
1983-01-01;1986-09-05;Erfolgreich;Charlotte Hövel;Prof. Sybille Kaul B.A.;Quam asperiores numquam nesciunt eius tempore.;Lastschrift;DE98513134895080080651;854,67;350216013498338135;885713151000728527;875779849122941517
2010-03-11;1998-10-06;Erfolgreich;Raymund Binner-Bloch;Alice Weller;Autem ullam tempore.;Lastschrift;DE49239357026918196333;978,0;626955801024269479;818717590727011944;131349045338230862
1981-04-13;2017-02-25;Erfolgreich;Brigitte Lübs;Walfried Johann;Deserunt officiis sint aspernatur sapiente dolorum.;Überweisung;DE19100187365830260969;-69,37;916134557877144583;182914686948518494;309430044513004056
2019-11-03;2014-01-21;Erfolgreich;Dipl.-Ing. Sigfried Bachmann B.Eng.;Arnulf Reinhardt B.A.;Dignissimos magnam neque temporibus atque rem labore.;Lastschrift;DE85007462432041396214;687,37;361389708680440473;261394629916359677;567264047407725599
1996-04-06;1992-02-05;Erfolgreich;Darko Rogner;Violetta Preiß;Quos similique ut nobis ullam.;Lastschrift;DE47157556319295050207;115,77;675575288742950967;415907531540890183;771894053077372151
2015-11-26;1979-11-22;Erfolgreich;Almut Sauer;Petros Preiß;Labore odit ipsa ullam.;Lastschrift;DE13383841012073759273;-691,55;022646650275868176;092467403862950626;003400233506446023
2002-04-06;2005-06-19;Erfolgreich;Fredi Margraf;Univ.Prof. Mohamed Fiebig B.Sc.;Libero magni temporibus suscipit autem.;Überweisung;DE71874689249205562459;-724,33;765519416861075378;094726981872541263;660310447013728398
1977-05-07;1999-01-20;Erfolgreich;Ines Pölitz MBA.;Herr Heinrich Schweitzer B.Sc.;Nesciunt accusamus repudiandae ad.;Lastschrift;DE14750186925672053155;200,28;784546710718477330;078589441759337299;466274695187394103
1984-04-25;2014-09-24;Erfolgreich;Britta Langern-Grein Groth;Ing. Nuray Ditschlerin B.Sc.;Atque autem voluptate fugiat harum rerum nobis nisi.;Überweisung;DE52411228276938827992;574,99;536807701895075648;394389221007354951;650598894574355971
1972-04-26;1990-05-21;Abgelehnt;Günther Winkler-Junitz;Thekla Birnbaum;Maxime modi earum asperiores nam debitis et amet.;Lastschrift;DE54921144218836193132;686,78;943395345826042204;166386669609109084;483660815700394255
1999-12-15;2015-05-27;Erfolgreich;Joachim Wieloch-Adler;Herta Bauer;Et provident praesentium distinctio.;Überweisung;DE97817695633655650115;-410,79;304086089497018572;907153119733802394;409951428498769309
1981-01-25;2004-10-17;Erfolgreich;Ladislaus Walter;Hüseyin Jockel;Labore fuga explicabo illum qui.;Überweisung;DE29950058183929874353;505,9;798472882476124959;360014804250019657;042172170653019997
2004-09-02;1995-12-26;Erfolgreich;Elsa Kranz;Valentin Jäkel-Mende;Unde dolores ipsum cum cumque voluptatibus.;Überweisung;DE29558984848636740396;-940,12;646137461438687467;617547859642623516;343375242634700292
1975-03-19;1986-02-05;Erfolgreich;Ehrhard Löchel;Nuran Girschner;Qui perspiciatis hic.;Überweisung;DE31913091233783852615;298,26;374739919866278382;860321640388757693;785601234490063235
2019-12-14;2006-11-03;Erfolgreich;Hans Kruschwitz MBA.;Annika Benthin;Voluptas possimus dignissimos tenetur.;Lastschrift;DE80321598548668103271;-21,09;408849045410075744;732529196427182034;742139216844557428
1976-07-23;1980-01-18;Erfolgreich;Edelbert Oestrovsky-Pärtzelt;Nikolaj Ebert;Ducimus facere alias libero mollitia vitae beatae.;Überweisung;DE78674036576442713827;-381,15;289463367354626684;158111629067964653;414822810730526281
